"time","strength","rho","var_cause","var_consequence","id_timeseries","theta","Observations","Predictions","Pred_Variance","stocklong","assessid","scientificname","commonname","areaid","region"
1976,-0.0880959943965196,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.119400576369791,0.0903181155954225,0.175167036532354,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1977,-0.0349330684405222,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.0189955462406484,0.00682330422169774,0.177599069535693,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1978,-0.115165141509184,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.111259627980942,-0.197194743235975,0.242332067174762,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1979,-0.0476841726932206,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.249655750591381,-0.300337059814278,0.293662158860554,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1980,-0.0238049016806879,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.480315954942114,-0.479788765059179,0.36883681269917,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1981,0.0167560991099452,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.710976159292847,-0.650391865464593,0.462318237894489,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1982,-0.0880828052101149,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.94163636364358,-1.01237868532707,0.778915849731281,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1983,-0.139279516562221,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.44908881321519,-1.26922273463976,1.04902497221503,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1984,-0.112824387300826,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.72588105843607,-1.64800751900857,1.65562822010617,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1985,-0.258030334804212,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.18720146713754,-2.09598177788699,1.64304851388382,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1986,-0.165602554612387,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.648521875839,-2.49527487406055,1.88717478036845,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1987,-0.212192058426663,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-3.06371024367032,-2.90605474361783,1.64179005094553,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1988,-0.15092303802092,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-3.15597432541062,-3.32785602056862,2.0054020546938,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1989,-0.31650764141965,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-3.15597432541062,-3.19406178529764,1.64497072459213,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1990,-0.165115153582239,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.87918208018974,-2.99291610603512,1.39120732650875,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1991,-0.233243010278655,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.60238983496886,-2.51919890682103,1.01301685182192,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1992,-0.166314807571145,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.32559758974798,-2.15247698722472,1.08080491214968,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1993,-0.125663106112961,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-2.09493738539725,-2.1043668417327,1.00754459342124,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1994,-0.1021291523418,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.86427718104651,-1.86486754819989,0.746741560348554,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1995,-0.126472231097625,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.72588105843607,-1.71410580382915,0.808490010656962,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1996,-0.0527884101857026,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.58748493582563,-1.5686613734485,0.567541668112469,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1997,-0.0720892735277419,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.44908881321519,-1.50530933898069,0.587429789518187,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1998,0.00203691065182135,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.26456064973461,-1.32485075851273,0.811860846114419,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1999,-0.0276747575150724,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-1.12616452712417,-1.09035931587325,0.593509795919805,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2000,-0.042239843509877,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.987768404513727,-0.953671063803402,0.587753921175885,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2001,-0.0364904664713875,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.895504322773434,-0.869485041538443,0.331330869065186,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2002,-0.0592928317293035,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.757108200162994,-0.767922397588326,0.269295862056755,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2003,-0.0417422057992021,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.664844118422701,-0.676388790520516,0.281709495538424,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2004,-0.0404666514288298,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.572580036682408,-0.544075788950023,0.193713397832331,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2005,-0.0229544681886409,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.480315954942114,-0.466748806140108,0.165404858772647,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2006,-0.0130855095300169,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.388051873201821,-0.390716402168984,0.155689071248565,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2007,-0.0401478758644992,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.295787791461528,-0.309824532562296,0.167336226512521,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2008,-0.0205318837240611,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.249655750591381,-0.223028022975742,0.148901185341451,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2009,-0.0768892881250929,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.157391668851088,-0.14681601773008,0.130993818277823,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2010,-0.0562260742031117,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.111259627980942,-0.105537181096361,0.131884239637726,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2011,-0.0632014726129721,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,-0.0189955462406484,-0.0286687338587369,0.132605538842496,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2012,-0.04994576020051,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.0271364946294982,0.0190476781460109,0.120312905138921,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2013,-0.0256297171647126,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.0732685354996448,0.0890056036728253,0.115219271334427,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2014,-0.0685373991449858,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.119400576369791,0.135451495662979,0.105640139201333,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2015,-0.0305850317343328,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.165532617239938,0.170275472753074,0.125281174330308,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2016,-0.0133556013046918,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.211664658110085,0.2091776599991,0.161657604031298,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2017,-0.0486461160713514,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.260523497968481,0.0782871575024527,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2018,-0.0484902105038106,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.303928739850378,0.301182752218466,0.0713956098589178,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2019,-0.0476885488269113,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,NA,0.345151746124016,0.0540087397148959,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1903,NA,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.797135687353155,NA,NA,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1904,-0.273855825890919,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.312591336931596,-0.490560586313893,1.06905344099281,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1905,-0.326459850635107,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.0126876609749416,-0.473481080314031,1.03896863322368,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1906,-0.249485870218743,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.695532730054808,-0.134026971692041,0.937753861849912,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1907,-0.313448091101932,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.27113688936005,-0.693835303937038,1.22413564470086,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1908,-0.314436538446343,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.34619379705515,-0.803618814195528,1.31362716909756,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1909,-0.285040697996628,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-2.05362643081585,-0.792535312779626,1.28058045201761,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1910,-0.293125670971685,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.95373227450263,-1.2333931049213,2.03978886827806,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1911,-0.255686710606939,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.11105794333942,-1.35901263071764,2.37132179905994,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1912,-0.246432645120766,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.22999815652435,-0.944953580848417,1.58490320247756,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1913,-0.25828930973612,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.45156174555606,-1.03427682118508,1.73635731984861,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1914,-0.270268834219571,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.377329713559195,-1.2513826363403,2.10189200914738,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1915,-0.277530107541535,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.335991947487234,-0.543834485679267,1.10001372960865,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1916,-0.269877481448527,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.73687697133572,-0.418293580661218,1.01299590967974,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1917,-0.303339592799584,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.52221390003828,-1.20028055395426,2.0045171347288,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1918,-0.288203787423985,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.220905168502306,-1.0233342134785,1.65189691754155,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1919,-0.238079173282953,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.56030793833555,-0.346449586142856,1.01151167169666,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1920,-0.279382498081275,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.733262738394333,-0.689974782888951,1.27144354442927,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1921,-0.299843876742695,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.20908248236028,-0.704228362805755,1.24081272852674,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1922,-0.33770586159065,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.19174123227371,-0.75004754272672,1.2341714494613,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1923,-0.325883623685314,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.950455067105418,-0.803472991815324,1.29792307480125,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1924,-0.31674821240762,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-1.57698126752855,-0.697126735297179,1.18262061653015,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1925,-0.306445062565064,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.94795310560265,-1.08616534607839,1.73971529921874,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1926,-0.271793923299379,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.256373254609131,-0.822599914469669,1.33529871829029,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1927,-0.239607339910666,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.503226748100095,-0.00981140317683303,0.99656251071811,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1928,-0.28894137793373,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.699459665494658,-0.575103667658784,1.17934412108198,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1929,-0.314447870750127,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.718622111493465,-0.534544855141232,1.09146189735383,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1930,-0.297290708797249,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.0272671034331526,-0.44359049980112,1.00146336982991,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1931,-0.291353296488599,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.733902463048417,-0.131981649924458,0.937546012200219,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1932,-0.21766868362957,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.550148816980116,0.453408434247639,1.22204300096428,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1933,-0.280586037116455,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-2.01664673491579,-0.218972960227796,0.939923084123832,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1934,-0.253973211205619,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.378195342727973,-1.09726454777933,1.88875156551313,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1935,-0.181708073163274,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.648655552796754,0.174831847235734,1.02104556228882,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1936,-0.236778608641215,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.430981043012774,-0.536173521313245,1.14971408003792,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1937,-0.216319617141134,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,-0.153965085391508,0.0966570149069248,1.02232836663777,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1938,-0.238512190937109,0.592407277667933,"R","sst.z","COWCODSCAL",0.8,0.210350252257602,0.00536637688770142,0.938035166642842,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
